,id,text
0,148,"  In his 1892 book ""Das Keimplasma: eine Theorie der Vererbung"", Weismann set out the concept of the germ plasm theory, which states that hereditary information moves only from germline cells to somatic cells."
0,149,"  Sonication is a versatile technology that can be used for various purposes, including the production of nanoparticles, wastewater purification, degassing, extraction of compounds, and cell disruption. It is applied in numerous industries, including pharmaceutical, cosmetic, and food."
0,150,"  Exothermic reactions are generally more spontaneous than endothermic reactions, which means they are more likely to occur naturally. The heat released in an exothermic reaction can be listed among the products of the reaction, making it an important consideration in chemical synthesis."
0,151,"  Trismus can cause difficulty eating, speaking, and maintaining oral hygiene. It can also lead to an increased risk of aspiration. The condition can be diagnosed through a physical examination and imaging tests such as X-rays or CT scans. Treatment typically involves addressing the underlying cause of the condition, as well as providing pain relief and physical therapy to improve jaw mobility."
0,152,"  The mechanism of polyketone production involves migratory insertion, where the polymer chain grows by the sequential insertion of carbon monoxide and the alkene between the palladium atom and the existing chain. The catalyst produces a very low rate of defects due to the difference in Gibbs energy of activation of each insertion."
0,153," Relative density has many practical applications, including determining the buoyancy of a substance in a fluid or gas, quantifying the concentration of a substance in a solution, and identifying the mineral content of a rock or other sample."
0,154,"  Pyocin G is a novel S1-type nuclease pyocin that binds to the hemin uptake receptor Hur on target cell surfaces and translocates to the cytoplasm, where it degrades DNA. It is highly active against Pseudomonas aeruginosa clinical isolates in vitro and in vivo."
0,155,"  The structure of Cp*Al is a tetramer, [Cp*Al], consisting of an Al tetrahedron with Cp* rings ŋ-coordinated to the aluminium(I) cation. The Al-Al bond is 276.9 pm, which is shorter than that of metallic aluminium. The compound also exhibits a Raman active breathing vibration of the Al tetrahedron."
0,156, ANNOVAR has limitations in detecting common diseases and larger structural variant annotations. It is primarily used for identifying variants involved in rare diseases where the causal mutation is expected to be rare and highly deleterious. It cannot annotate for loss of function predictions or microRNA structural binding locations.
0,157,"  Bad ghosts are states of negative norm or fields with the wrong sign of the kinetic term. Pauli-Villars ghosts are an example of bad ghosts, which can introduce negative probabilities and violate unitarity."
0,158,  The Gomory-Hu tree is a weighted tree that represents the minimum s-t cuts for all s-t pairs in an undirected graph with capacities. It can be constructed in |V| - 1 maximum flow computations.
0,159,"  Flavin can be reduced by light, a process known as photoreduction, which is mediated by various organic compounds. This property of flavins is exploited by various light-sensitive proteins, such as the LOV domain found in many species of plant, fungi, and bacteria."
0,160," Mesitylene is mainly used as a precursor to 2,4,6-trimethylaniline, a colorant, and as a specialty solvent in the laboratory. It is also used in the electronics industry as a developer for photopatternable silicones."
0,161,"  Wire has been used for thousands of years, with evidence of its production dating back to ancient Egypt and the Etruscan civilization. The wire-making process has evolved over time, with the introduction of new techniques and materials."
0,162,"  The UBE2L3 gene is located on chromosome 22q11.21 and consists of 6 exons. The protein encoded by this gene is an E2 enzyme that participates in ubiquitination, targeting proteins for degradation. It has a conserved catalytic core domain and plays a key role in the ubiquitin transfer pathway."
0,163," GMP is a free library for arbitrary-precision arithmetic, allowing for operations on signed integers, rational numbers, and floating-point numbers, with no practical limits to precision except for available memory."
0,164,"  A set is called bounded if it has a finite size, and a set which is not bounded is called unbounded. In the real numbers, a set is bounded if it has both upper and lower bounds, and in a metric space, a set is bounded if there exists a positive real number r such that the distance between any two points in the set is less than r."
0,165,"  Ascomycin binds to immunophilins, specifically macrophilin-12, and inhibits the production of Th1 and Th2 cytokines. It also preferentially inhibits the activation of mast cells, a key component of the atopic response."
